Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-01-11 01:00:00,Australia,New South Wales,AU-NSW,355.92,408.07,52.11,52.11,opennem.org.au,false,
2023-01-11 02:00:00,Australia,New South Wales,AU-NSW,354.6,406.95,52.3,52.3,opennem.org.au,false,
2023-01-11 03:00:00,Australia,New South Wales,AU-NSW,358.34,410.95,51.82,51.82,opennem.org.au,false,
2023-01-11 04:00:00,Australia,New South Wales,AU-NSW,392.09,445.6,47.33,47.33,opennem.org.au,false,
2023-01-11 05:00:00,Australia,New South Wales,AU-NSW,410.15,464.37,44.33,44.33,opennem.org.au,false,
2023-01-11 06:00:00,Australia,New South Wales,AU-NSW,450.04,504.64,39.06,39.06,opennem.org.au,false,
2023-01-11 07:00:00,Australia,New South Wales,AU-NSW,464.25,518.31,37.1,37.1,opennem.org.au,false,
2023-01-11 08:00:00,Australia,New South Wales,AU-NSW,523.54,576.81,29.14,29.14,opennem.org.au,false,
2023-01-11 09:00:00,Australia,New South Wales,AU-NSW,549.05,601.66,25.2,25.2,opennem.org.au,false,
2023-01-11 10:00:00,Australia,New South Wales,AU-NSW,554.61,606.66,24.77,24.77,opennem.org.au,false,
2023-01-11 11:00:00,Australia,New South Wales,AU-NSW,590.17,644.14,20.02,20.02,opennem.org.au,false,
2023-01-11 12:00:00,Australia,New South Wales,AU-NSW,600.1,654.91,18.55,18.55,opennem.org.au,false,
2023-01-11 13:00:00,Australia,New South Wales,AU-NSW,615.49,671.35,16.53,16.53,opennem.org.au,false,
2023-01-11 14:00:00,Australia,New South Wales,AU-NSW,617.52,673.59,16.23,16.23,opennem.org.au,false,
2023-01-11 15:00:00,Australia,New South Wales,AU-NSW,624.4,680.69,15.51,15.51,opennem.org.au,false,
2023-01-11 16:00:00,Australia,New South Wales,AU-NSW,622.31,678.57,15.75,15.75,opennem.org.au,false,
2023-01-11 17:00:00,Australia,New South Wales,AU-NSW,631.13,687.87,14.6,14.6,opennem.org.au,false,
2023-01-11 18:00:00,Australia,New South Wales,AU-NSW,630.01,687.17,14.51,14.51,opennem.org.au,false,
2023-01-11 19:00:00,Australia,New South Wales,AU-NSW,629.14,686.61,14.58,14.58,opennem.org.au,false,
2023-01-11 20:00:00,Australia,New South Wales,AU-NSW,564.81,618.68,25.13,25.13,opennem.org.au,false,
2023-01-11 21:00:00,Australia,New South Wales,AU-NSW,470.37,522.05,38.01,38.01,opennem.org.au,false,
2023-01-11 22:00:00,Australia,New South Wales,AU-NSW,414.94,466.16,45.37,45.37,opennem.org.au,false,
2023-01-11 23:00:00,Australia,New South Wales,AU-NSW,385.26,436.4,49.28,49.28,opennem.org.au,false,
2023-01-12 00:00:00,Australia,New South Wales,AU-NSW,350.62,401.39,53.84,53.84,opennem.org.au,false,
2023-01-12 01:00:00,Australia,New South Wales,AU-NSW,323.68,374.03,57.4,57.4,opennem.org.au,false,
2023-01-12 02:00:00,Australia,New South Wales,AU-NSW,313.88,364.08,58.69,58.69,opennem.org.au,false,
2023-01-12 03:00:00,Australia,New South Wales,AU-NSW,325.27,375.61,57.18,57.18,opennem.org.au,false,
2023-01-12 04:00:00,Australia,New South Wales,AU-NSW,353.26,403.83,53.49,53.49,opennem.org.au,false,
2023-01-12 05:00:00,Australia,New South Wales,AU-NSW,396.79,448.21,47.67,47.67,opennem.org.au,false,
2023-01-12 06:00:00,Australia,New South Wales,AU-NSW,436.01,487.02,42.58,42.58,opennem.org.au,false,
2023-01-12 07:00:00,Australia,New South Wales,AU-NSW,474.29,524.43,37.45,37.45,opennem.org.au,false,
2023-01-12 08:00:00,Australia,New South Wales,AU-NSW,529.34,580.49,29.63,29.63,opennem.org.au,false,
2023-01-12 09:00:00,Australia,New South Wales,AU-NSW,590.46,641.79,22.06,22.06,opennem.org.au,false,
2023-01-12 10:00:00,Australia,New South Wales,AU-NSW,608.5,660.46,19.69,19.69,opennem.org.au,false,
2023-01-12 11:00:00,Australia,New South Wales,AU-NSW,595.29,646.4,21.63,21.63,opennem.org.au,false,
2023-01-12 12:00:00,Australia,New South Wales,AU-NSW,606.8,658.43,20.15,20.15,opennem.org.au,false,
2023-01-12 13:00:00,Australia,New South Wales,AU-NSW,606.5,658.18,20.17,20.17,opennem.org.au,false,
2023-01-12 14:00:00,Australia,New South Wales,AU-NSW,617.82,670.32,18.69,18.69,opennem.org.au,false,
2023-01-12 15:00:00,Australia,New South Wales,AU-NSW,631.42,684.69,16.9,16.9,opennem.org.au,false,
2023-01-12 16:00:00,Australia,New South Wales,AU-NSW,629.0,682.26,17.14,17.14,opennem.org.au,false,
2023-01-12 17:00:00,Australia,New South Wales,AU-NSW,624.23,677.19,17.74,17.74,opennem.org.au,false,
2023-01-12 18:00:00,Australia,New South Wales,AU-NSW,636.85,690.56,16.06,16.06,opennem.org.au,false,
2023-01-12 19:00:00,Australia,New South Wales,AU-NSW,636.17,690.02,16.19,16.19,opennem.org.au,false,
2023-01-12 20:00:00,Australia,New South Wales,AU-NSW,567.44,620.88,25.14,25.14,opennem.org.au,false,
2023-01-12 21:00:00,Australia,New South Wales,AU-NSW,444.54,496.06,41.38,41.38,opennem.org.au,false,
2023-01-12 22:00:00,Australia,New South Wales,AU-NSW,379.1,429.96,50.0,50.0,opennem.org.au,false,
2023-01-12 23:00:00,Australia,New South Wales,AU-NSW,346.63,397.23,54.33,54.33,opennem.org.au,false,
2023-01-13 00:00:00,Australia,New South Wales,AU-NSW,331.4,381.88,56.36,56.36,opennem.org.au,false,
2023-01-13 01:00:00,Australia,New South Wales,AU-NSW,321.53,371.71,57.7,57.7,opennem.org.au,false,
2023-01-13 02:00:00,Australia,New South Wales,AU-NSW,322.92,373.17,57.53,57.53,opennem.org.au,false,
2023-01-13 03:00:00,Australia,New South Wales,AU-NSW,340.3,390.89,55.19,55.19,opennem.org.au,false,
2023-01-13 04:00:00,Australia,New South Wales,AU-NSW,357.13,407.2,53.01,53.01,opennem.org.au,false,
2023-01-13 05:00:00,Australia,New South Wales,AU-NSW,387.25,437.57,48.95,48.95,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-13 06:00:00,Australia,New South Wales,AU-NSW,417.82,468.42,44.81,44.81,opennem.org.au,false,
2023-01-13 07:00:00,Australia,New South Wales,AU-NSW,437.24,488.44,41.21,41.21,opennem.org.au,false,
2023-01-13 08:00:00,Australia,New South Wales,AU-NSW,489.6,540.47,33.67,33.67,opennem.org.au,false,
2023-01-13 09:00:00,Australia,New South Wales,AU-NSW,528.92,579.43,28.66,28.66,opennem.org.au,false,
2023-01-13 10:00:00,Australia,New South Wales,AU-NSW,545.5,596.77,26.28,26.28,opennem.org.au,false,
2023-01-13 11:00:00,Australia,New South Wales,AU-NSW,554.2,605.37,25.25,25.25,opennem.org.au,false,
2023-01-13 12:00:00,Australia,New South Wales,AU-NSW,551.42,600.17,26.98,26.98,opennem.org.au,false,
2023-01-13 13:00:00,Australia,New South Wales,AU-NSW,543.77,591.52,28.38,28.38,opennem.org.au,false,
2023-01-13 14:00:00,Australia,New South Wales,AU-NSW,546.38,594.72,27.92,27.92,opennem.org.au,false,
2023-01-13 15:00:00,Australia,New South Wales,AU-NSW,546.89,595.19,27.82,27.82,opennem.org.au,false,
2023-01-13 16:00:00,Australia,New South Wales,AU-NSW,561.23,610.41,25.9,25.9,opennem.org.au,false,
2023-01-13 17:00:00,Australia,New South Wales,AU-NSW,561.69,610.51,25.91,25.91,opennem.org.au,false,
2023-01-13 18:00:00,Australia,New South Wales,AU-NSW,561.3,610.31,25.87,25.87,opennem.org.au,false,
2023-01-13 19:00:00,Australia,New South Wales,AU-NSW,562.06,611.37,25.8,25.8,opennem.org.au,false,
2023-01-13 20:00:00,Australia,New South Wales,AU-NSW,492.46,541.47,35.03,35.03,opennem.org.au,false,
2023-01-13 21:00:00,Australia,New South Wales,AU-NSW,411.96,460.84,45.77,45.77,opennem.org.au,false,
2023-01-13 22:00:00,Australia,New South Wales,AU-NSW,362.69,411.22,52.25,52.25,opennem.org.au,false,
2023-01-13 23:00:00,Australia,New South Wales,AU-NSW,349.41,398.74,54.0,54.0,opennem.org.au,false,
2023-01-14 00:00:00,Australia,New South Wales,AU-NSW,336.07,386.12,55.77,55.77,opennem.org.au,false,
2023-01-14 01:00:00,Australia,New South Wales,AU-NSW,322.1,372.19,57.62,57.62,opennem.org.au,false,
2023-01-14 02:00:00,Australia,New South Wales,AU-NSW,323.32,373.81,57.45,57.45,opennem.org.au,false,
2023-01-14 03:00:00,Australia,New South Wales,AU-NSW,328.11,378.64,56.83,56.83,opennem.org.au,false,
2023-01-14 04:00:00,Australia,New South Wales,AU-NSW,352.58,403.68,53.61,53.61,opennem.org.au,false,
2023-01-14 05:00:00,Australia,New South Wales,AU-NSW,375.44,426.84,50.57,50.57,opennem.org.au,false,
2023-01-14 06:00:00,Australia,New South Wales,AU-NSW,414.48,466.03,45.35,45.35,opennem.org.au,false,
2023-01-14 07:00:00,Australia,New South Wales,AU-NSW,466.69,518.22,38.39,38.39,opennem.org.au,false,
2023-01-14 08:00:00,Australia,New South Wales,AU-NSW,518.93,569.01,31.5,31.5,opennem.org.au,false,
2023-01-14 09:00:00,Australia,New South Wales,AU-NSW,555.07,604.76,26.56,26.56,opennem.org.au,false,
2023-01-14 10:00:00,Australia,New South Wales,AU-NSW,544.6,593.36,27.8,27.8,opennem.org.au,false,
2023-01-14 11:00:00,Australia,New South Wales,AU-NSW,544.02,592.32,27.99,27.99,opennem.org.au,false,
2023-01-14 12:00:00,Australia,New South Wales,AU-NSW,559.98,608.89,25.93,25.93,opennem.org.au,false,
2023-01-14 13:00:00,Australia,New South Wales,AU-NSW,570.97,620.11,24.7,24.7,opennem.org.au,false,
2023-01-14 14:00:00,Australia,New South Wales,AU-NSW,580.16,629.76,23.49,23.49,opennem.org.au,false,
2023-01-14 15:00:00,Australia,New South Wales,AU-NSW,592.91,643.09,21.82,21.82,opennem.org.au,false,
2023-01-14 16:00:00,Australia,New South Wales,AU-NSW,578.03,627.39,23.76,23.76,opennem.org.au,false,
2023-01-14 17:00:00,Australia,New South Wales,AU-NSW,588.72,638.79,22.34,22.34,opennem.org.au,false,
2023-01-14 18:00:00,Australia,New South Wales,AU-NSW,606.02,657.2,20.07,20.07,opennem.org.au,false,
2023-01-14 19:00:00,Australia,New South Wales,AU-NSW,596.84,647.63,21.28,21.28,opennem.org.au,false,
2023-01-14 20:00:00,Australia,New South Wales,AU-NSW,529.08,580.07,30.3,30.3,opennem.org.au,false,
2023-01-14 21:00:00,Australia,New South Wales,AU-NSW,419.99,470.98,44.69,44.69,opennem.org.au,false,
2023-01-14 22:00:00,Australia,New South Wales,AU-NSW,347.61,397.64,54.23,54.23,opennem.org.au,false,
2023-01-14 23:00:00,Australia,New South Wales,AU-NSW,311.03,360.62,59.05,59.05,opennem.org.au,false,
2023-01-15 00:00:00,Australia,New South Wales,AU-NSW,295.21,344.88,61.13,61.13,opennem.org.au,false,
2023-01-15 01:00:00,Australia,New South Wales,AU-NSW,280.57,329.92,63.06,63.06,opennem.org.au,false,
2023-01-15 02:00:00,Australia,New South Wales,AU-NSW,287.44,336.97,62.15,62.15,opennem.org.au,false,
2023-01-15 03:00:00,Australia,New South Wales,AU-NSW,294.62,344.07,61.21,61.21,opennem.org.au,false,
2023-01-15 04:00:00,Australia,New South Wales,AU-NSW,318.67,368.17,58.05,58.05,opennem.org.au,false,
2023-01-15 05:00:00,Australia,New South Wales,AU-NSW,366.19,416.43,51.78,51.78,opennem.org.au,false,
2023-01-15 06:00:00,Australia,New South Wales,AU-NSW,408.91,458.95,46.14,46.14,opennem.org.au,false,
2023-01-15 07:00:00,Australia,New South Wales,AU-NSW,452.95,501.9,40.37,40.37,opennem.org.au,false,
2023-01-15 08:00:00,Australia,New South Wales,AU-NSW,515.22,563.25,32.27,32.27,opennem.org.au,false,
2023-01-15 09:00:00,Australia,New South Wales,AU-NSW,558.76,607.08,26.55,26.55,opennem.org.au,false,
2023-01-15 10:00:00,Australia,New South Wales,AU-NSW,570.17,619.04,24.99,24.99,opennem.org.au,false,
2023-01-15 11:00:00,Australia,New South Wales,AU-NSW,565.73,614.28,25.57,25.57,opennem.org.au,false,
2023-01-15 12:00:00,Australia,New South Wales,AU-NSW,561.28,609.51,26.13,26.13,opennem.org.au,false,
2023-01-15 13:00:00,Australia,New South Wales,AU-NSW,579.58,629.13,23.62,23.62,opennem.org.au,false,
2023-01-15 14:00:00,Australia,New South Wales,AU-NSW,595.75,646.25,21.47,21.47,opennem.org.au,false,
2023-01-15 15:00:00,Australia,New South Wales,AU-NSW,612.58,663.74,19.29,19.29,opennem.org.au,false,
2023-01-15 16:00:00,Australia,New South Wales,AU-NSW,625.51,677.36,17.62,17.62,opennem.org.au,false,
2023-01-15 17:00:00,Australia,New South Wales,AU-NSW,619.57,671.22,18.36,18.36,opennem.org.au,false,
2023-01-15 18:00:00,Australia,New South Wales,AU-NSW,584.62,634.58,22.99,22.99,opennem.org.au,false,
2023-01-15 19:00:00,Australia,New South Wales,AU-NSW,563.65,613.02,25.64,25.64,opennem.org.au,false,
2023-01-15 20:00:00,Australia,New South Wales,AU-NSW,496.75,545.4,34.56,34.56,opennem.org.au,false,
2023-01-15 21:00:00,Australia,New South Wales,AU-NSW,414.71,462.64,45.46,45.46,opennem.org.au,false,
2023-01-15 22:00:00,Australia,New South Wales,AU-NSW,366.72,414.89,51.74,51.74,opennem.org.au,false,
2023-01-15 23:00:00,Australia,New South Wales,AU-NSW,341.92,390.5,55.01,55.01,opennem.org.au,false,
2023-01-16 00:00:00,Australia,New South Wales,AU-NSW,364.14,413.01,52.04,52.04,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-16 01:00:00,Australia,New South Wales,AU-NSW,359.73,408.57,52.63,52.63,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-16 02:00:00,Australia,New South Wales,AU-NSW,366.19,415.16,51.79,51.79,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-16 03:00:00,Australia,New South Wales,AU-NSW,377.86,426.81,50.25,50.25,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-16 04:00:00,Australia,New South Wales,AU-NSW,407.1,456.45,46.32,46.32,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-16 05:00:00,Australia,New South Wales,AU-NSW,443.35,492.97,41.51,41.51,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-16 06:00:00,Australia,New South Wales,AU-NSW,483.26,533.39,36.04,36.04,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-16 07:00:00,Australia,New South Wales,AU-NSW,494.23,544.78,34.38,34.38,Electricity Maps Estimation; opennem.org.au,false,
2023-01-16 08:00:00,Australia,New South Wales,AU-NSW,544.98,596.49,27.17,27.17,opennem.org.au,false,
2023-01-16 09:00:00,Australia,New South Wales,AU-NSW,573.72,624.43,23.69,23.69,opennem.org.au,false,
2023-01-16 10:00:00,Australia,New South Wales,AU-NSW,570.3,620.11,24.47,24.47,opennem.org.au,false,
2023-01-16 11:00:00,Australia,New South Wales,AU-NSW,584.91,635.13,22.76,22.76,opennem.org.au,false,
2023-01-16 12:00:00,Australia,New South Wales,AU-NSW,591.21,641.57,21.99,21.99,opennem.org.au,false,
2023-01-16 13:00:00,Australia,New South Wales,AU-NSW,586.03,636.05,22.71,22.71,opennem.org.au,false,
2023-01-16 14:00:00,Australia,New South Wales,AU-NSW,588.49,638.95,22.26,22.26,opennem.org.au,false,
2023-01-16 15:00:00,Australia,New South Wales,AU-NSW,572.05,621.46,24.45,24.45,opennem.org.au,false,
2023-01-16 16:00:00,Australia,New South Wales,AU-NSW,574.09,623.49,24.16,24.16,opennem.org.au,false,
2023-01-16 17:00:00,Australia,New South Wales,AU-NSW,579.12,628.3,23.57,23.57,opennem.org.au,false,
2023-01-16 18:00:00,Australia,New South Wales,AU-NSW,586.37,635.85,22.58,22.58,opennem.org.au,false,
2023-01-16 19:00:00,Australia,New South Wales,AU-NSW,582.37,631.89,23.04,23.04,opennem.org.au,false,
2023-01-16 20:00:00,Australia,New South Wales,AU-NSW,530.91,581.03,29.88,29.88,opennem.org.au,false,
2023-01-16 21:00:00,Australia,New South Wales,AU-NSW,441.96,491.66,41.77,41.77,opennem.org.au,false,
2023-01-16 22:00:00,Australia,New South Wales,AU-NSW,396.88,446.45,47.8,47.8,opennem.org.au,false,
2023-01-16 23:00:00,Australia,New South Wales,AU-NSW,369.28,419.21,51.39,51.39,opennem.org.au,false,
2023-01-17 00:00:00,Australia,New South Wales,AU-NSW,351.43,401.98,53.69,53.69,opennem.org.au,false,
2023-01-17 01:00:00,Australia,New South Wales,AU-NSW,343.14,394.12,54.79,54.79,opennem.org.au,false,
2023-01-17 02:00:00,Australia,New South Wales,AU-NSW,336.15,386.94,55.7,55.7,opennem.org.au,false,
2023-01-17 03:00:00,Australia,New South Wales,AU-NSW,343.7,394.55,54.7,54.7,opennem.org.au,false,
2023-01-17 04:00:00,Australia,New South Wales,AU-NSW,366.27,417.62,51.72,51.72,opennem.org.au,false,
2023-01-17 05:00:00,Australia,New South Wales,AU-NSW,393.44,445.34,48.04,48.04,opennem.org.au,false,
2023-01-17 06:00:00,Australia,New South Wales,AU-NSW,454.17,507.66,39.48,39.48,opennem.org.au,false,
2023-01-17 07:00:00,Australia,New South Wales,AU-NSW,490.74,545.12,33.85,33.85,opennem.org.au,false,
2023-01-17 08:00:00,Australia,New South Wales,AU-NSW,540.64,594.52,26.8,26.8,opennem.org.au,false,
2023-01-17 09:00:00,Australia,New South Wales,AU-NSW,583.93,638.02,20.82,20.82,opennem.org.au,false,
2023-01-17 10:00:00,Australia,New South Wales,AU-NSW,609.64,664.71,17.37,17.37,opennem.org.au,false,
2023-01-17 11:00:00,Australia,New South Wales,AU-NSW,626.18,682.28,14.94,14.94,opennem.org.au,false,
2023-01-17 12:00:00,Australia,New South Wales,AU-NSW,624.69,680.68,15.08,15.08,opennem.org.au,false,
2023-01-17 13:00:00,Australia,New South Wales,AU-NSW,628.73,685.25,14.36,14.36,opennem.org.au,false,
2023-01-17 14:00:00,Australia,New South Wales,AU-NSW,626.09,682.5,14.68,14.68,opennem.org.au,false,
2023-01-17 15:00:00,Australia,New South Wales,AU-NSW,631.99,688.97,13.81,13.81,opennem.org.au,false,
2023-01-17 16:00:00,Australia,New South Wales,AU-NSW,642.68,699.24,13.09,13.09,opennem.org.au,false,
2023-01-17 17:00:00,Australia,New South Wales,AU-NSW,647.96,703.93,12.98,12.98,opennem.org.au,false,
2023-01-17 18:00:00,Australia,New South Wales,AU-NSW,645.51,702.19,12.78,12.78,opennem.org.au,false,
2023-01-17 19:00:00,Australia,New South Wales,AU-NSW,629.54,686.42,14.37,14.37,opennem.org.au,false,
2023-01-17 20:00:00,Australia,New South Wales,AU-NSW,576.74,632.31,22.09,22.09,opennem.org.au,false,
2023-01-17 21:00:00,Australia,New South Wales,AU-NSW,508.22,563.41,31.45,31.45,opennem.org.au,false,
2023-01-17 22:00:00,Australia,New South Wales,AU-NSW,440.95,494.6,40.85,40.85,opennem.org.au,false,
2023-01-17 23:00:00,Australia,New South Wales,AU-NSW,383.78,436.01,48.5,48.5,opennem.org.au,false,
2023-01-18 00:00:00,Australia,New South Wales,AU-NSW,364.66,416.29,51.05,51.05,opennem.org.au,false,
2023-01-18 01:00:00,Australia,New South Wales,AU-NSW,353.71,405.02,52.52,52.52,opennem.org.au,false,
2023-01-18 02:00:00,Australia,New South Wales,AU-NSW,368.18,419.72,50.64,50.64,opennem.org.au,false,
2023-01-18 03:00:00,Australia,New South Wales,AU-NSW,386.58,437.82,48.17,48.17,opennem.org.au,false,
2023-01-18 04:00:00,Australia,New South Wales,AU-NSW,402.65,453.51,45.83,45.83,opennem.org.au,false,
2023-01-18 05:00:00,Australia,New South Wales,AU-NSW,431.98,484.41,40.9,40.9,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-18 06:00:00,Australia,New South Wales,AU-NSW,461.82,515.38,35.97,35.97,Electricity Maps Estimation,true,ESTIMATED_TIME_SLICER_AVERAGE
2023-01-18 07:00:00,Australia,New South Wales,AU-NSW,490.25,545.16,31.18,31.18,opennem.org.au,false,
2023-01-18 08:00:00,Australia,New South Wales,AU-NSW,512.61,566.82,28.57,28.57,opennem.org.au,false,
2023-01-18 09:00:00,Australia,New South Wales,AU-NSW,518.2,569.36,29.25,29.25,opennem.org.au,false,
2023-01-18 10:00:00,Australia,New South Wales,AU-NSW,579.43,632.94,21.46,21.46,opennem.org.au,false,
2023-01-18 11:00:00,Australia,New South Wales,AU-NSW,589.73,643.92,19.87,19.87,opennem.org.au,false,
2023-01-18 12:00:00,Australia,New South Wales,AU-NSW,603.0,656.24,19.27,19.27,opennem.org.au,false,
2023-01-18 13:00:00,Australia,New South Wales,AU-NSW,619.47,672.37,17.93,17.93,opennem.org.au,false,
2023-01-18 14:00:00,Australia,New South Wales,AU-NSW,630.12,683.78,16.51,16.51,opennem.org.au,false,
2023-01-18 15:00:00,Australia,New South Wales,AU-NSW,637.71,691.69,15.47,15.47,opennem.org.au,false,
2023-01-18 16:00:00,Australia,New South Wales,AU-NSW,640.79,695.04,14.96,14.96,opennem.org.au,false,
2023-01-18 17:00:00,Australia,New South Wales,AU-NSW,643.02,697.42,14.64,14.64,opennem.org.au,false,
2023-01-18 18:00:00,Australia,New South Wales,AU-NSW,637.16,691.31,15.48,15.48,opennem.org.au,false,
2023-01-18 19:00:00,Australia,New South Wales,AU-NSW,632.0,685.97,16.21,16.21,opennem.org.au,false,
2023-01-18 20:00:00,Australia,New South Wales,AU-NSW,587.85,641.73,22.19,22.19,opennem.org.au,false,
2023-01-18 21:00:00,Australia,New South Wales,AU-NSW,511.37,564.26,32.56,32.56,opennem.org.au,false,
2023-01-18 22:00:00,Australia,New South Wales,AU-NSW,463.59,515.43,38.91,38.91,opennem.org.au,false,
2023-01-18 23:00:00,Australia,New South Wales,AU-NSW,442.39,494.41,41.71,41.71,opennem.org.au,false,
2023-01-19 00:00:00,Australia,New South Wales,AU-NSW,427.04,479.11,43.73,43.73,opennem.org.au,false,
2023-01-19 01:00:00,Australia,New South Wales,AU-NSW,398.42,449.62,47.51,47.51,opennem.org.au,false,
2023-01-19 02:00:00,Australia,New South Wales,AU-NSW,395.59,447.13,47.89,47.89,opennem.org.au,false,
2023-01-19 03:00:00,Australia,New South Wales,AU-NSW,379.09,429.7,50.06,50.06,opennem.org.au,false,
2023-01-19 04:00:00,Australia,New South Wales,AU-NSW,376.48,426.08,50.4,50.4,opennem.org.au,false,
